"HISEI","HOMEPOS","IMMIG","GRADE","GENDER","MATH","W"
56,-0.756,1,0,1,359.3922,726.7811
32.2,-0.6712,1,0,0,398.2336,656.7302
60.44,0.7145,1,0,0,585.8456,799.4975
25.04,0.4515,1,0,1,495.052,717.451
67.94,-0.3091,2,1,0,690.9576,768.0588
85.41,0.103,1,0,0,492.1782,880.9258
25.26,0.1268,1,1,1,360.9968,492.3518
24.53,-0.4833,1,1,1,345.1973,666.0256
58.77,0.5057,1,0,0,473.1645,651.1886
28.48,-1.0058,1,0,1,341.4119,867.3384
71.39,0.9659,1,1,1,502.208,621.6563
11.56,-0.3352,1,0,0,322.3413,409.6923
80.46,0.6842,1,0,0,519.1319,692.2781
70.34,0.3048,1,0,0,578.4917,549.4401
25.95,-0.911,1,0,1,328.4889,640.1664
25.95,-0.7676,3,1,0,492.0588,1242.162
44.92,-0.9979,1,0,0,444.5022,528.1723
76.98,0.0941,1,0,1,404.7179,431.3
26.64,-0.6211,1,0,1,482.9785,720.7121
79.05,0.1261,1,0,1,397.7798,805.4391
56,-0.3156,1,0,1,491.8585,940.716
26.85,0.1048,1,0,0,415.3394,798.179
68.54,0.6475,2,1,0,266.2725,1358.77
82.41,0.6946,1,0,0,572.5752,843.1102
44.14,0.5996,1,1,1,449.3693,634.1804
71.39,2.0925,1,0,0,621.7774,509.114
40.54,-0.2184,1,0,1,474.3835,670.317
59.89,-0.0664,1,0,1,510.8062,557.7143
48.13,0.2797,1,0,0,392.6517,591.343
68.7,0.432,2,0,0,342.1563,471.0894
74.79,0.0719,1,0,1,459.3495,778.1364
65.01,0.1533,1,-1,0,398.9598,780.4352
65.01,0.0727,1,0,1,535.1317,405.3383
72.3,0.7489,1,1,0,590.7132,578.3336
70.34,0.1116,1,0,1,353.928,537.6039
56,0.9338,2,1,0,384.1752,1242.162
17,-0.1707,2,0,1,415.6686,644.5503
50.15,-0.6398,2,1,0,570.4091,759.3189
65.12,1.3113,1,1,1,558.2764,589.8126
76.65,1.4061,1,0,0,535.098,863.4596
68.7,2.2311,2,0,1,541.2932,1601.608
46.38,0.858,1,0,1,522.1991,635.4133
65.01,1.2838,1,0,1,601.6412,638.0784
68.54,-1.0049,2,0,1,266.4747,1601.608
70.34,0.7061,1,0,0,570.3521,549.4401
21.13,-0.6006,2,1,1,294.5849,762.8979
75.54,0.2712,3,1,1,315.5837,524.0713
21.64,0.2332,2,1,1,372.1447,1281.281
51.25,-0.0592,1,1,1,483.5203,1439.096
70.5,-0.4245,1,1,1,489.7863,776.8726
76.65,0.431,1,0,1,562.9132,881.215
31.46,0.0919,3,1,0,508.4232,613.165
72.83,-0.3754,1,1,1,546.1539,728.738
81.92,1.8704,1,0,0,532.2428,855.0621
75.54,0.0959,2,0,1,494.7781,1048.346
82.41,-0.6059,1,0,0,319.4773,1301.328
53.77,-0.3973,2,0,1,406.8749,959.4121
17.69,0.6062,1,0,0,504.9872,588.8771
68.7,0.5981,1,1,1,462.7372,696.2375
21.64,1.4193,1,0,1,486.6661,670.317
74.66,1.6433,2,0,1,670.7351,1148.679
37.59,-1.2172,1,1,1,482.9108,1087.994
76.98,1.475,1,0,0,579.7176,1302.116
88.31,-0.0486,1,0,1,467.6241,700.9747
88.7,-0.1697,2,0,0,530.9064,948.6838
16.39,-0.155,2,-1,1,373.8028,613.9698
66.42,1.0462,1,0,1,428.388,678.8576
17.69,-0.7175,2,0,0,384.4268,836.7404
17,-2.5965,2,0,1,391.6006,555.8112
79.74,1.1983,1,0,1,636.0569,936.4965
33.76,0.5239,2,0,0,460.8003,610.3265
58.07,1.0584,1,0,0,517.3509,1022.545
70.5,-0.0485,1,0,0,497.2659,638.0784
25.95,-0.3395,2,0,0,400.4107,1039.169
32.2,0.0736,1,0,1,435.0348,555.8112
30.78,-0.3725,2,0,1,470.1281,730.2981
39.02,-0.6312,1,0,1,455.8207,809.9561
81.92,1.2847,2,0,0,621.8647,629.5511
74.79,0.3922,1,0,0,579.9126,629.5511
79.74,1.3911,2,0,1,576.7882,736.2656
51.5,-0.8422,1,0,0,490.9429,660.8248
26.64,-0.2839,1,0,1,396.1153,898.1214
19.66,-0.9986,1,0,0,479.566,771.7018
16.38,-0.0336,3,1,1,402.3065,1087.994
68.88,1.7955,1,0,1,392.1298,613.9698
58.77,-0.7155,1,1,0,485.8959,801.8572
71.39,0.2417,1,1,0,540.1211,932.8956
22.77,-0.1356,1,0,0,529.8391,568.636
81.92,2.3765,3,0,0,612.3622,629.5511
35.34,-0.1261,1,0,0,430.0241,712.6043
54.55,-0.2285,1,0,1,563.2773,830.3831
24.68,-0.1698,3,0,1,326.4963,583.2306
42.3,0.9683,1,1,0,539.2693,554.2079
78.86,1.6966,1,0,0,520.8406,547.4675
28.48,-0.0444,1,-1,1,343.0412,830.3831
71.39,1.2012,1,0,1,532.5503,922.5173
56.38,-0.4873,2,0,1,555.5864,603.1797
71.39,1.4607,1,0,1,508.6345,752.6869
22.16,-1.3481,2,1,0,501.2004,671.6135
82.41,0.7507,1,0,1,572.9397,508.8072
76.65,1.0432,1,1,0,520.3369,1222.794
49.48,0.2214,1,0,1,505.1981,728.4617
25.04,1.8097,1,1,1,374.3936,769.5674
82.41,0.1809,1,0,0,519.1515,948.6838
62.13,0.3118,1,0,1,437.8608,726.7811
80.46,-0.1832,1,0,0,609.2982,869.9329
33.76,-0.4292,1,1,1,536.3473,1243.501
19.66,-1.3307,1,0,1,355.9071,640.1664
78.86,2.3763,1,0,1,386.1106,1014.635
75.43,0.9068,1,0,0,633.0258,752.6338
50.9,-0.5246,3,-1,1,311.1879,633.2059
53.15,-0.1373,1,0,1,507.5124,867.8157
76.65,1.8904,2,0,0,599.2576,1039.407
79.74,0.9482,1,1,1,541.3015,839.2572
74.66,0.1579,1,1,0,525.9287,542.0693
56.64,2.1024,1,0,0,670.0623,1890.195
65.01,0.6347,1,1,0,549.4196,705.983
66.42,0.9971,1,0,0,440.0185,830.9699
78.86,1.3216,1,1,0,551.564,1222.794
74.66,0.4781,1,0,0,410.5223,673.3137
59.89,-0.0795,1,0,0,551.8877,1262.969
58.77,-1.3186,1,0,1,382.4856,640.1664
68.7,-0.2339,1,0,0,474.3702,869.9329
75.13,-0.0429,1,0,1,596.9682,742.905
27.91,0.0461,1,0,1,404.6746,739.4062
65.42,0.3263,1,0,0,514.6933,640.7802
65.01,0.2984,1,1,1,447.0123,704.4334
60.29,0.8495,1,0,0,411.8953,1039.342
73.71,1.9007,1,0,0,601.708,948.6838
70.5,-0.9011,1,0,0,374.2255,947.9513
81.92,1.4941,1,0,1,602.2394,603.7953
65.01,1.0549,1,0,1,505.1425,943.1797
53.15,0.1089,1,0,1,497.0171,776.2908
56,0.516,1,0,1,487.968,736.2656
71.39,0.999,1,0,1,550.9187,728.4617
65.12,-0.256,1,1,0,452.1801,833.5526
42.3,0.1544,1,0,1,616.78,1075.836
16.5,-1.1584,1,0,1,545.0683,717.3659
80.78,1.1161,3,0,1,565.1491,728.2187
25.04,0.527,1,1,1,565.0559,783.1994
76.65,-0.6214,2,1,0,435.2228,786.943
68.7,-0.2718,1,0,0,413.6726,843.1102
56,0.5803,1,0,1,401.2904,1457.534
85.41,1.3534,1,1,0,669.994,1121.063
56,-0.6583,1,0,1,403.4774,1640.961
65.01,-0.165,1,-1,1,391.0028,736.6283
39.02,-0.2353,1,-1,0,354.0634,1302.116
77.1,0.9889,1,1,1,417.1767,1242.162
82.41,0.4453,1,1,1,543.5826,832.5313
39.02,0.9262,1,0,1,371.1051,583.2306
22.77,-1.1352,1,0,0,521.4709,608.9484
72.3,0.6116,1,1,1,413.2837,611.5021
53.15,0.2098,1,0,1,585.0334,623.6596
24.98,-0.4482,2,1,0,464.2158,1243.448
58.07,-0.5822,2,1,0,382.3031,579.9968
17,-0.367,1,-1,1,415.4734,700.9747
68.54,0.0962,1,0,0,377.0006,596.8058
85.41,1.4144,1,1,0,653.3141,857.6723
70.89,0.7056,1,0,1,462.0546,739.4062
31.08,-0.2648,3,0,1,346.4573,1712.691
23.46,-1.1965,1,0,1,341.3112,578.5244
60.29,-0.4371,1,0,0,410.6692,660.8248
79.05,1.5607,1,-1,1,367.3156,678.8576
86.72,0.5557,1,0,1,572.9903,550.6528
81.92,-0.5707,1,0,1,428.8516,898.1214
86.72,1.0107,1,0,0,501.4969,640.1664
57.03,0.7793,1,1,1,507.0469,718.4882
27.91,-0.2691,1,0,1,426.4337,557.7143
43.85,-0.0935,2,0,1,315.1511,830.29
51.56,0.1729,1,-1,1,335.2452,552.1778
57.99,-1.2849,1,0,0,267.2921,827.5847
31.15,1.0808,1,2,0,376.7949,833.5526
71.39,0.3881,1,0,0,535.3161,610.3265
71.39,2.2608,1,1,1,561.1081,869.6445
88.31,0.6977,2,0,0,607.0951,2060.563
39.02,0.3091,2,0,0,475.3358,588.6187
68.7,-0.4406,1,0,0,352.8569,771.7018
78.86,0.9229,1,1,1,516.4586,708.1546
75.13,0.7055,1,0,1,580.2122,857.0239
63.03,0.6455,1,0,1,514.5844,635.4133
62.39,2.6604,1,0,1,632.0813,684.1351
44.94,-1.0939,1,0,0,448.0436,754.9125
17,-1.4405,3,0,1,324.7198,555.8112
57.03,0.8941,1,0,0,448.398,485.2478
76.65,1.9703,2,0,0,622.0135,1039.407
17,-0.9399,1,0,1,418.7215,943.1797
76.65,0.6616,2,0,0,625.8366,884.0386
28.7,-1.1794,2,1,0,415.5447,1242.162
70.5,0.5972,1,0,0,591.5778,509.114
81.13,1.7993,1,0,0,617.1041,837.0659
75.13,1.2892,1,0,0,564.2468,798.179
73.91,2.3221,1,1,1,548.927,555.1198
25.26,-0.5104,1,0,0,596.1501,627.1932
17.53,-1.064,1,-1,0,337.9507,658.7812
22.77,0.3814,2,1,0,334.3195,747.6014
42.3,-0.4892,1,1,1,469.6474,993.2244
75.54,2.1148,1,1,0,602.7717,655.1455
68.7,-2.1258,1,0,1,343.006,674.5685
86.72,1.5752,1,0,0,528.521,855.0621
76.49,1.5776,1,0,0,552.6965,977.3989
25.95,-1.653,1,0,1,399.1071,795.5073
68.7,0.3088,1,1,0,327.1415,542.0693
47.83,-0.0883,1,0,1,324.9977,818.2048
65.12,0.9435,2,1,1,569.9037,765.6817
74.79,-1.443,1,0,0,471.3526,1890.195
88.31,0.0692,2,0,1,393.8653,1016.773
33.76,1.129,2,0,1,530.0408,613.9698
71.55,-0.7227,1,0,1,352.5901,640.1664
39.02,-0.7253,1,0,0,452.1754,822.0018
16.36,-0.7346,2,0,0,621.5308,884.4799
52.72,0.3979,1,0,0,556.8073,822.2078
36.35,0.4903,1,0,0,314.7417,700.3109
82.41,-0.072,1,1,1,470.111,708.7621
30.9,-0.2784,1,-1,0,333.9302,884.4799
25.45,0.0282,1,0,0,378.1946,700.5081
26.64,1.3924,1,0,0,510.2862,604.3597
26.64,-0.2895,2,0,0,502.321,1012.469
78.86,1.0335,1,0,1,600.8222,557.7143
17.69,-0.3116,1,-1,0,321.9651,487.472
23.8,-0.4103,2,1,1,465.6032,718.4882
65.23,0.8269,1,0,0,504.2955,884.231
66.42,1.6331,1,1,1,444.9041,628.3673
76.65,0.3557,3,1,1,322.6643,993.2244
22.77,-0.3484,2,0,1,368.5055,669.7581
86.72,-7e-04,1,-1,0,446.9739,720.4376
26.64,-0.4857,1,-1,1,400.7738,738.2497
24.53,-0.8566,1,0,0,452.4014,1217.909
17,-0.1138,1,0,1,419.3335,577.0671
88.7,0.1599,1,0,0,365.5162,652.9312
68.7,-1.2194,1,0,1,485.4464,776.2908
68.7,-0.2054,1,0,1,379.6769,932.9773
15.35,0.1108,2,1,0,426.2444,651.9373
68.7,0.1553,1,0,0,605.1732,673.6087
73.71,-0.4044,3,0,0,565.7283,1301.328
14.57,1.2794,1,-1,1,362.1948,803.591
82.41,0.6116,1,-1,0,539.4398,1340.507
76.49,-0.823,1,0,1,367.5869,831.4169
62.39,-0.3001,1,0,0,462.607,588.6187
62.39,-0.1466,1,0,0,530.9452,785.0401
32.2,-0.0636,2,0,1,466.941,557.7143
68.88,-0.3371,1,0,0,513.2175,1039.407
74.66,1.9789,1,0,1,610.1283,739.4062
73.91,0.2473,1,0,1,486.7955,799.6732
68.7,0.3482,1,1,0,597.7194,726.0654
76.65,0.8892,1,0,0,521.7649,780.4352
31.08,-0.3424,2,0,1,520.3602,613.9698
68.7,0.6492,2,0,0,543.7729,660.8248
76.49,1.1446,1,0,1,488.3508,619.6011
68.7,1.3268,1,0,0,551.1834,547.4675
74.66,0.7125,1,1,0,550.5771,739.987
30.78,-0.6736,1,1,1,352.1887,768.098
73.91,-0.1485,1,1,1,503.0173,787.4302
68.7,-0.7849,1,-1,1,368.1113,1601.608
65.01,0.7602,1,1,0,406.6626,885.7158
75.13,1.7811,1,1,0,601.4947,605.8636
58.07,0.1882,2,1,0,430.6444,664.1359
70.34,1.9638,1,0,0,682.9702,485.2478
73.38,0.6571,1,0,0,406.5371,837.0659
26.64,-1.0745,1,0,1,373.5991,809.9561
71.39,0.9754,1,0,1,392.5503,706.1739
52.72,-1.461,2,0,1,500.3479,818.2048
76.49,-0.172,2,0,0,582.3213,536.1598
68.7,0.0647,2,0,0,340.5166,1631.966
81.92,1.1733,1,1,1,669.463,871.0948
81.92,1.6872,1,0,1,631.005,623.6596
68.7,-0.9986,1,0,0,375.5992,652.6496
62.39,1.3767,1,0,1,612.0978,684.1351
67.94,0.7289,1,0,1,556.9179,799.6732
66.42,-0.2477,1,1,0,545.3609,759.9835
30.9,-0.2991,1,1,1,421.4303,767.411
74.79,-0.3992,1,0,0,445.1427,884.231
52.72,-0.6332,1,0,1,341.4386,1198.807
24.49,0.7123,1,0,0,455.1348,554.8722
74.66,0.7953,1,0,0,531.8472,720.8415
73.91,-0.0182,1,0,1,547.088,613.9698
74.66,0.8712,2,0,1,552.9494,881.215
57.03,-1.0105,1,0,1,469.5671,1346.386
16.5,-0.2067,2,0,0,328.0931,782.9034
76.65,2.4339,1,0,0,541.1338,651.4933
76.65,1.4812,1,0,1,481.9078,528.525
71.39,-0.0411,1,0,1,426.0768,817.0923
43.85,-0.1405,2,0,1,517.9019,586.0391
75.54,-0.2686,1,0,0,329.0423,924.7837
52.72,-0.1111,1,-1,1,487.5679,1060.04
35.34,-0.7629,2,0,1,628.4001,1148.679
27.91,-0.2922,2,0,1,535.6537,555.8112
26.64,0.9417,1,1,0,509.3915,504.0185
76.49,2.3915,1,0,1,557.3904,635.4133
62.13,1.3975,1,0,1,473.0135,706.1739
76.49,-0.3422,1,0,0,340.0228,594.0437
82.41,1.1906,1,0,0,591.4817,554.8722
75.54,-0.3181,2,0,0,537.5597,660.8248
53.15,1.3014,1,0,1,563.5447,1100.551
85.41,-0.6176,2,0,1,543.4837,662.592
78.86,-0.1591,1,0,0,454.8187,640.1664
79.05,-0.3833,1,2,1,438.6124,769.5674
77.1,0.3167,1,0,0,617.5919,1432.356
73.91,-0.1075,1,0,0,601.9796,788.0799
65.01,0.6938,1,0,0,304.8956,752.6338
28.52,0.1201,1,0,0,405.3177,683.86
24.68,-1.9271,2,0,0,294.844,782.9034
68.7,-0.4999,1,0,1,340.2058,559.0745
62.39,-1.0554,1,0,1,553.6532,1539.223
82.41,0.517,1,0,0,472.0306,863.4596
25.2,-1.8214,2,1,0,405.1062,1242.162
71.39,-0.7722,1,0,1,571.7063,1014.635
14.21,-1.0899,2,1,0,494.2199,804.3944
24.16,-0.1739,1,0,1,476.1273,1100.551
58.07,0.3275,1,0,0,440.3364,657.2502
17,0.7205,1,0,0,604.0787,837.0659
43.85,-0.0637,2,0,0,405.8965,856.1546
59.76,0.6724,1,0,1,554.1284,728.2187
70.34,-0.0062,1,2,0,469.4267,359.5035
72.83,1.3833,2,0,0,593.5266,1432.356
44.94,1.0559,1,0,1,463.32,1346.386
30.9,-1.0618,1,-1,0,382.3885,673.6087
57.99,0.4721,1,0,0,481.3234,843.1102
16.36,-0.7369,1,0,0,434.6876,1284.469
50.15,-1.4975,1,-1,0,386.3909,1315.706
65.01,0.6688,1,0,1,413.0419,727.6845
88.31,2.1108,1,0,0,383.5826,536.1598
39.04,0.0053,1,0,0,686.9152,604.522
24.98,-0.4541,1,0,1,610.965,623.6596
71.39,-0.1189,1,0,1,444.8315,684.1351
30.34,0.1154,2,0,0,535.4252,1131.283
72.27,0.4739,1,0,1,685.819,1665.117
73.91,0.7746,1,1,0,525.7317,449.999
74.66,1.2902,1,0,0,549.4909,588.6187
70.34,0.2152,1,0,1,472.886,809.9561
31.08,-0.3323,3,1,1,543.8542,950.8541
75.43,-0.6598,1,0,0,439.5187,1340.507
28.48,-0.0696,1,1,0,440.3064,1011.196
25.06,0.8405,1,0,1,535.9398,1100.551
56,0.7661,1,0,0,410.9955,754.9125
39.04,-0.5101,1,0,1,389.97,613.9698
79.74,0.6621,1,1,1,560.5407,1439.096
28.48,-0.2696,2,0,0,313.5538,947.9513
36.92,-0.6832,2,1,1,442.5633,1281.281
33.76,-0.3245,3,0,0,475.3908,658.7812
21.13,-0.2972,1,0,0,482.3088,700.969
17.56,-0.7012,2,0,0,495.0201,901.5883
81.92,1.0632,2,0,0,547.5537,549.4401
81.92,1.5378,1,0,1,695.5651,1075.836
40.56,-0.8613,1,0,0,421.6912,591.343
39.02,-1.0749,1,1,1,526.133,948.9814
29.81,-0.49,2,0,1,513.1982,830.3831
35.34,-0.3914,1,0,0,326.8134,700.5081
70.34,0.493,1,0,0,562.6898,884.231
73.91,1.0396,1,0,0,558.3963,1094.958
75.5,2.1016,1,0,0,532.3602,735.1987
29.16,0.3357,1,1,1,392.9279,1281.281
53.15,0.9576,1,0,1,453.4485,613.9698
59.89,-0.6024,1,0,0,467.5104,1143.517
24.53,-0.1692,1,0,0,413.0771,634.1043
27.91,-0.2661,1,0,1,437.8209,773.6328
74.79,1.4832,1,0,0,600.3921,1071.922
62.39,0.1615,1,0,1,392.7269,937.0833
36.35,-0.2079,2,0,0,422.4011,660.8248
43.33,0.1624,1,0,1,442.2942,516.37
81.92,0.9643,2,0,1,646.8641,623.6596
51.5,1.0941,1,1,1,604.4144,1313.755
51.56,-0.4419,2,0,0,622.3958,528.1723
48.13,1.8625,1,0,1,456.8488,687.4356
71.39,-0.1864,1,0,0,561.4199,973.4936
53.77,0.4339,1,0,1,420.3477,959.4121
74.66,0.5711,2,1,1,584.9387,848.6612
35.07,-0.3586,1,0,1,509.7555,1016.773
73.38,-0.5703,1,0,0,438.2779,1301.328
39.02,-0.1963,1,0,1,362.0513,640.1664
65.01,-1.4977,1,1,0,407.4302,1242.162
21.82,-1.1537,2,0,0,447.319,547.4675
65.12,-0.5877,2,0,1,433.4599,785.7852
30.78,-0.0545,1,0,0,455.7253,670.8058
70.34,0.954,1,1,1,433.487,1002.693
68.7,-0.8603,1,0,0,363.4843,843.1102
73.91,0.6744,1,1,0,577.1517,673.0297
81.92,2.0067,1,0,0,469.5621,487.472
76.49,0.1278,1,0,0,525.8049,752.9022
77.1,-0.3468,1,0,1,469.3284,405.3383
65.01,-1.0467,1,0,1,445.7369,669.7581
59.76,1.1788,1,0,0,558.2098,1890.195
17,-0.5361,1,0,1,446.2253,752.6869
30.9,-0.5596,1,1,1,521.129,1000.381
43.85,-1.2015,2,0,0,437.3228,801.8753
56,-1.402,1,0,0,369.3592,690.442
82.41,2.8346,1,0,0,684.1459,869.9329
33.76,0.0455,2,1,1,494.7194,682.2694
51.56,-1.5795,1,0,0,435.7789,410.2264
57.64,-1.4582,1,1,0,437.1979,660.5652
82.41,0.9035,1,0,1,563.8595,638.0784
76.49,0.59,1,0,1,393.9332,521.3976
25.95,-1.1657,2,0,0,307.6773,1284.469
29.16,-0.3207,1,0,0,345.7356,645.9519
50.57,-0.9221,1,0,0,379.3478,700.969
56,-0.235,1,0,1,341.4407,586.0391
81.92,0.6488,1,1,0,655.1748,1246.427
25.04,-0.4594,1,0,1,410.0597,875.2265
74.66,1.8719,1,1,1,628.3333,645.5953
81.92,1.5314,2,0,0,652.6844,700.969
37.83,-0.4949,3,0,1,358.6199,689.0586
75.54,-0.5723,1,1,0,511.6167,835.8643
26.64,-0.8277,1,1,1,518.4185,653.2882
75.5,0.2311,1,0,1,484.3767,742.905
79.74,1.0473,1,0,1,554.9688,613.9698
24.53,-0.2034,2,0,0,441.2671,961.7906
73.38,0.9387,2,0,1,678.4799,635.4133
60.29,0.9165,1,1,1,616.6501,783.1994
65.42,0.7935,1,1,1,391.9205,621.6563
39.02,0.2679,1,-1,1,476.0704,1230.779
75.13,0.1406,2,1,0,456.5163,1222.794
68.7,-0.6381,1,0,0,527.5246,884.231
52.72,-0.2795,1,0,0,489.5769,536.1598
65.42,1.2049,2,0,1,565.5252,1148.679
51.01,-0.4703,1,0,1,556.3936,867.3384
68.7,0.4856,1,0,1,498.7435,670.317
80.46,1.556,1,0,1,647.5949,1605.444
68.7,-0.3871,1,0,1,456.8303,939.5268
80.46,0.5864,1,0,1,497.1164,881.215
51.01,1.2667,1,0,1,532.3055,662.592
57.68,-0.005,1,0,0,464.722,855.1688
70.89,-0.2815,1,0,1,450.1889,742.905
39.04,-1.0124,1,0,1,315.7805,773.6328
70.89,-0.3711,1,0,1,474.3019,795.5073
88.31,0.2018,1,1,1,558.8957,928.8296
79.05,1.1394,1,0,1,548.7309,619.6011
24.53,-0.4905,2,0,1,434.8091,635.4133
73.38,1.7006,1,0,0,519.9367,1012.469
25.26,-0.0995,2,0,1,412.8598,557.7143
19.2,-0.2275,1,0,0,481.4496,1644.964
14.21,-1.144,2,0,1,588.8657,956.2035
75.5,1.6238,1,0,1,573.3533,799.6732
82.41,0.348,1,0,0,622.0228,673.3137
37.83,-1.1737,1,1,1,587.8793,796.1624
81.05,0.7466,1,0,1,451.2359,736.2656
24.53,0.3799,1,0,1,392.0511,684.6931
48.1,-0.5683,1,-1,1,358.6419,720.7121
74.66,0.6327,1,0,1,523.0731,619.6011
62.39,1.3763,1,0,1,495.3429,940.716
51.56,-0.2199,1,0,1,477.1179,739.4062
56,0.4078,1,0,1,455.4083,1489.799
82.41,0.0366,1,0,1,406.1567,956.2035
25.95,1.4927,1,0,1,348.0044,799.5024
58.07,-0.6009,1,1,0,571.077,1011.196
39.02,-0.4631,1,0,1,610.4501,799.4451
82.41,0.4454,1,-1,1,498.7507,805.4391
74.66,1.595,1,0,0,644.1191,651.4933
62.39,0.9587,1,0,1,417.7318,801.2896
25.95,0.5481,1,0,0,367.0359,924.7837
75.5,3.0051,1,1,1,465.755,822.8669
82.41,1.3179,1,0,1,668.41,705.9021
26.85,0.1373,1,0,1,366.622,464.143
82.41,-1.247,1,1,1,602.6798,899.4514
42.3,-0.247,1,0,0,477.4454,947.9513
72.24,1.1133,1,0,0,684.4953,861.4836
68.7,2.41,1,0,1,537.7274,830.3831
20.91,-2.3838,1,-1,0,413.3632,777.3291
62.13,-0.5409,3,0,1,465.2224,405.3383
33.76,0.3222,1,1,1,537.4973,1264.121
52.72,-0.1648,1,1,0,392.8313,1313.755
36.35,0.1236,1,1,1,409.5354,1072.886
46.73,0.0183,1,0,1,496.4803,943.1797
30.78,-1.121,1,0,1,378.1512,577.0671
65.01,0.2582,1,1,0,497.6331,770.1301
25.04,-0.6055,2,0,0,609.6813,894.287
68.7,0.2003,1,0,1,482.3202,996.4446
43.85,-0.2161,1,0,0,507.9188,657.2502
44.94,-0.0817,1,0,1,550.3118,785.7852
70.4,0.8486,1,0,1,560.2564,1699.095
68.7,0.8087,1,0,0,590.962,611.724
74.66,2.6261,2,0,1,532.9703,1792.216
85.85,1.6735,1,0,1,462.7134,1665.117
30.34,0.3649,3,1,0,362.6911,960.1918
24.53,-0.8004,3,1,0,563.0483,592.0215
17,-0.0287,1,0,1,448.0397,718.4232
61.18,0.2255,3,1,0,441.3446,598.4125
57.03,-0.1804,2,1,0,493.2261,605.8636
70.09,0.8196,1,0,0,693.1407,651.4933
75.54,-0.26,1,0,0,361.0719,591.343
26.64,-0.855,3,-1,0,394.5016,1302.116
65.42,1.3582,1,0,1,599.5429,799.6732
70.5,1.8946,1,-1,0,450.0129,694.2956
82.41,0.4604,1,0,0,515.5985,679.8349
58.77,0.5629,1,0,1,456.8222,877.4436
65.12,-0.6802,1,-1,0,437.4251,735.1987
30.78,-0.8092,3,-1,0,522.7236,880.9258
50.15,-0.3853,2,1,1,406.8547,965.853
73.91,0.2828,1,0,1,384.9433,706.1739
68.7,-1.8578,1,0,1,354.6104,414.1503
78.76,0.1513,1,1,1,456.4639,634.1804
88.31,0.4619,1,0,1,399.6829,1345.683
86.72,1.5835,1,0,0,456.8523,673.3137
88.7,0.805,2,0,0,308.0337,523.3733
65.01,0.2619,1,0,1,512.307,528.525
43.85,1.0723,3,0,1,432.8145,942.5247
26.64,-0.6101,3,1,1,433.6816,1242.162
68.7,0.0111,1,0,1,389.4717,642.6207
24.8,-0.9585,1,0,0,275.5111,965.3955
82.41,0.1528,1,1,1,534.9106,628.3673
77.88,0.8637,1,0,1,564.9703,881.215
50.9,0.4446,1,1,0,429.4846,619.3579
28.48,0.1507,2,0,0,433.0209,752.9022
62.13,1.2552,1,1,1,521.2357,754.0545
82.41,1.525,1,0,1,371.2934,638.0784
39.02,-1.3622,1,0,0,373.7148,652.6496
78.86,2.2218,1,1,1,573.0757,869.3854
68.7,0.7775,1,0,1,391.7169,677.0836
24.98,-1.1202,2,-1,0,329.1705,792.043
43.85,-0.2308,2,0,1,404.0183,736.6283
70.34,0.2819,1,0,1,538.8614,776.2908
37.83,-0.448,1,0,1,514.7333,1712.691
33.76,-0.7561,2,0,1,320.8006,730.2981
86.72,0.3796,1,1,0,572.5071,773.1937
59.89,-0.177,1,0,0,416.399,470.4826
20.91,-0.7158,3,1,1,378.231,1087.994
21.64,-0.9247,1,0,0,361.1709,761.7382
21.64,-0.201,1,1,1,464.9059,625.9388
67.94,0.9549,1,0,0,458.937,694.2956
57.99,0.4287,1,0,0,560.9382,995.1476
71.39,-1.3819,3,0,0,307.4046,1012.469
79.74,1.1584,2,1,1,684.3372,765.6817
77.88,-0.1104,1,0,1,481.0986,662.7367
81.92,2.5687,1,0,1,601.4394,550.6528
28.48,-1.2823,1,0,0,274.0301,1039.169
62.39,0.5378,1,0,0,585.0258,692.2781
58.07,0.5117,1,0,1,514.4993,736.6283
65.01,0.3384,1,0,1,317.3947,728.4617
86.72,1.427,1,0,1,652.79,917.1685
58.07,0.6187,2,0,0,586.0693,2282.984
57,-1.2979,1,1,1,507.9336,1242.162
25.26,-0.2449,3,1,0,417.8716,1481.845
36.35,0.6605,1,0,0,379.7977,843.5551
21.64,-1.645,1,0,1,310.5928,882.8742
81.92,0.6571,1,0,1,463.759,940.716
30.78,0.6467,1,0,0,496.9237,995.1476
60.44,-0.8964,1,0,1,382.6118,940.716
56.5,-0.2633,1,0,1,325.7108,661.0183
68.7,-0.336,1,0,0,423.8426,618.1047
62.45,1.3477,1,0,0,575.8036,640.7802
80.92,0.3053,2,0,1,418.2502,818.2048
17.69,0.4649,1,0,0,520.8955,652.9312
76.49,0.8812,1,0,1,391.362,727.6845
71.39,0.2402,1,0,1,457.7076,818.2048
70.5,0.4929,1,0,0,478.0889,754.9125
81.92,-0.3197,3,0,1,480.2525,1539.223
76.49,-0.2061,1,0,1,503.4148,696.46
72.27,0.3482,1,0,1,447.5931,644.5503
16.38,-0.8842,2,0,0,481.7762,615.4963
32.2,-0.7414,3,1,0,502.273,1242.162
62.39,-0.1979,1,1,0,475.0562,594.0274
22.16,0.5173,1,0,1,389.9944,728.4617
70.34,0.5169,1,0,0,542.4733,629.5511
57.99,0.1322,1,0,1,489.583,739.4062
28.52,-0.6343,1,1,1,514.8071,1405.316
76.65,-0.3936,1,0,1,442.2563,577.0671
